gvkey,indfmt,datafmt,consol,popsrc,curcd,fyear,fyr,datadate,sedol,conm,costat,fic
287424,INDL,HIST_STD,C,I,ZAR,2009,8,20090831,B29HF99,CONSOLIDATED INFRA GRP LTD,A,ZAF
287424,INDL,HIST_STD,C,I,ZAR,2010,8,20100831,B29HF99,CONSOLIDATED INFRA GRP LTD,A,ZAF
287424,INDL,HIST_STD,C,I,ZAR,2011,8,20110831,B29HF99,CONSOLIDATED INFRA GRP LTD,A,ZAF
287424,INDL,HIST_STD,C,I,ZAR,2012,8,20120831,B29HF99,CONSOLIDATED INFRA GRP LTD,A,ZAF
287424,INDL,HIST_STD,C,I,ZAR,2013,8,20130831,B29HF99,CONSOLIDATED INFRA GRP LTD,A,ZAF
287424,INDL,HIST_STD,C,I,ZAR,2014,8,20140831,B29HF99,CONSOLIDATED INFRA GRP LTD,A,ZAF
287424,INDL,HIST_STD,C,I,ZAR,2015,8,20150831,B29HF99,CONSOLIDATED INFRA GRP LTD,A,ZAF
287424,INDL,HIST_STD,C,I,ZAR,2016,8,20160831,B29HF99,CONSOLIDATED INFRA GRP LTD,A,ZAF
287424,INDL,HIST_STD,C,I,ZAR,2017,8,20170831,B29HF99,CONSOLIDATED INFRA GRP LTD,A,ZAF
287430,INDL,HIST_STD,C,I,ZAR,2005,9,20050930,B29HDW8,FREEWORLD COATINGS,I,ZAF
287430,INDL,HIST_STD,C,I,ZAR,2006,9,20060930,B29HDW8,FREEWORLD COATINGS,I,ZAF
287430,INDL,HIST_STD,C,I,ZAR,2007,9,20070930,B29HDW8,FREEWORLD COATINGS,I,ZAF
287430,INDL,HIST_STD,C,I,ZAR,2008,9,20080930,B29HDW8,FREEWORLD COATINGS,I,ZAF
287430,INDL,HIST_STD,C,I,ZAR,2009,9,20090930,B29HDW8,FREEWORLD COATINGS,I,ZAF
287430,INDL,HIST_STD,C,I,ZAR,2010,9,20100930,B29HDW8,FREEWORLD COATINGS,I,ZAF
287441,INDL,HIST_STD,C,I,ZAR,2006,12,20061231,B29KJB8,UNIVERSAL INDUSTRIES CORP,I,ZAF
287441,INDL,HIST_STD,C,I,ZAR,2007,12,20071231,B29KJB8,UNIVERSAL INDUSTRIES CORP,I,ZAF
287441,INDL,HIST_STD,C,I,ZAR,2008,12,20081231,B29KJB8,UNIVERSAL INDUSTRIES CORP,I,ZAF
287441,INDL,HIST_STD,C,I,ZAR,2009,12,20091231,B29KJB8,UNIVERSAL INDUSTRIES CORP,I,ZAF
287441,INDL,HIST_STD,C,I,ZAR,2010,12,20101231,B29KJB8,UNIVERSAL INDUSTRIES CORP,I,ZAF
287447,FS,HIST_STD,C,I,ZAR,2004,9,20040930,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2005,9,20050930,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2006,12,20061231,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2007,12,20071231,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2008,12,20081231,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2009,12,20091231,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2010,12,20101231,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2011,12,20111231,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2012,12,20121231,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2013,12,20131231,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2014,12,20141231,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2015,12,20151231,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2015,2,20160229,B76N1D1,VUNANI LTD,A,ZAF
287447,FS,HIST_STD,C,I,ZAR,2016,2,20170228,B76N1D1,VUNANI LTD,A,ZAF
287535,FS,HIST_STD,C,I,ZAR,2005,6,20050630,B0FNW29,SIYATHENGA PROPERTY FUND LTD,I,ZAF
287535,FS,HIST_STD,C,I,ZAR,2006,6,20060630,B0FNW29,SIYATHENGA PROPERTY FUND LTD,I,ZAF
287535,FS,HIST_STD,C,I,ZAR,2007,6,20070630,B0FNW29,SIYATHENGA PROPERTY FUND LTD,I,ZAF
287567,INDL,HIST_STD,C,I,ZAR,2006,2,20070228,B29QXB4,ERBACON INVESTMENT HLDG LTD,I,ZAF
287567,INDL,HIST_STD,C,I,ZAR,2007,2,20080229,B29QXB4,ERBACON INVESTMENT HLDG LTD,I,ZAF
287567,INDL,HIST_STD,C,I,ZAR,2008,2,20090228,B29QXB4,ERBACON INVESTMENT HLDG LTD,I,ZAF
287567,INDL,HIST_STD,C,I,ZAR,2009,2,20100228,B29QXB4,ERBACON INVESTMENT HLDG LTD,I,ZAF
287567,INDL,HIST_STD,C,I,ZAR,2010,2,20110228,B29QXB4,ERBACON INVESTMENT HLDG LTD,I,ZAF
287567,INDL,HIST_STD,C,I,ZAR,2011,2,20120229,B29QXB4,ERBACON INVESTMENT HLDG LTD,I,ZAF
287567,INDL,HIST_STD,C,I,ZAR,2012,2,20130228,B29QXB4,ERBACON INVESTMENT HLDG LTD,I,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2005,2,20060228,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2006,2,20070228,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2007,2,20080229,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2008,2,20090228,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2009,2,20100228,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2010,2,20110228,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2011,2,20120229,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2012,2,20130228,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2013,2,20140228,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2014,2,20150228,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2015,2,20160229,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288519,INDL,HIST_STD,C,I,ZAR,2016,2,20170228,B2QCTC8,INSIMBI REFRACTORY & ALLOY,A,ZAF
288576,INDL,HIST_STD,C,I,ZAR,2004,3,20050331,B2QHHR4,AVUSA LTD,I,ZAF
288576,INDL,HIST_STD,C,I,ZAR,2005,3,20060331,B2QHHR4,AVUSA LTD,I,ZAF
288576,INDL,HIST_STD,C,I,ZAR,2006,3,20070331,B2QHHR4,AVUSA LTD,I,ZAF
288576,INDL,HIST_STD,C,I,ZAR,2007,3,20080331,B2QHHR4,AVUSA LTD,I,ZAF
288576,INDL,HIST_STD,C,I,ZAR,2008,3,20090331,B2QHHR4,AVUSA LTD,I,ZAF
288576,INDL,HIST_STD,C,I,ZAR,2009,3,20100331,B2QHHR4,AVUSA LTD,I,ZAF
288576,INDL,HIST_STD,C,I,ZAR,2010,3,20110331,B2QHHR4,AVUSA LTD,I,ZAF
288576,INDL,HIST_STD,C,I,ZAR,2011,3,20120331,B2QHHR4,AVUSA LTD,I,ZAF
288695,INDL,HIST_STD,C,I,ZAR,2006,2,20070228,B2QZYY4,KEATON ENERGY HOLDINGS LTD,I,ZAF
288695,INDL,HIST_STD,C,I,ZAR,2007,3,20080331,B2QZYY4,KEATON ENERGY HOLDINGS LTD,I,ZAF
288695,INDL,HIST_STD,C,I,ZAR,2008,3,20090331,B2QZYY4,KEATON ENERGY HOLDINGS LTD,I,ZAF
288695,INDL,HIST_STD,C,I,ZAR,2009,3,20100331,B2QZYY4,KEATON ENERGY HOLDINGS LTD,I,ZAF
288695,INDL,HIST_STD,C,I,ZAR,2010,3,20110331,B2QZYY4,KEATON ENERGY HOLDINGS LTD,I,ZAF
288695,INDL,HIST_STD,C,I,ZAR,2011,3,20120331,B2QZYY4,KEATON ENERGY HOLDINGS LTD,I,ZAF
288695,INDL,HIST_STD,C,I,ZAR,2012,3,20130331,B2QZYY4,KEATON ENERGY HOLDINGS LTD,I,ZAF
288695,INDL,HIST_STD,C,I,ZAR,2013,3,20140331,B2QZYY4,KEATON ENERGY HOLDINGS LTD,I,ZAF
288695,INDL,HIST_STD,C,I,ZAR,2014,3,20150331,B2QZYY4,KEATON ENERGY HOLDINGS LTD,I,ZAF
288695,INDL,HIST_STD,C,I,ZAR,2015,3,20160331,B2QZYY4,KEATON ENERGY HOLDINGS LTD,I,ZAF
288698,INDL,HIST_STD,C,I,ZAR,1998,9,19980930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,1999,9,19990930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2000,9,20000930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2001,9,20010930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2002,9,20020930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2003,9,20030930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2004,9,20040930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2005,9,20050930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2006,9,20060930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2007,9,20070930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2008,9,20080930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2009,9,20090930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2010,9,20100930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2011,9,20110930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2012,9,20120930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2013,9,20130930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2014,9,20140930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2015,9,20150930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2016,9,20160930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288698,INDL,HIST_STD,C,I,ZAR,2017,9,20170930,B2QZG93,PIONEER FOOD GROUP LTD,A,ZAF
288811,INDL,HIST_STD,C,I,ZAR,2008,6,20080630,BDFG519,EXTRACT GROUP LTD,A,ZAF
288811,INDL,HIST_STD,C,I,ZAR,2009,6,20090630,BDFG519,EXTRACT GROUP LTD,A,ZAF
288811,INDL,HIST_STD,C,I,ZAR,2010,6,20100630,BDFG519,EXTRACT GROUP LTD,A,ZAF
288811,INDL,HIST_STD,C,I,ZAR,2011,6,20110630,BDFG519,EXTRACT GROUP LTD,A,ZAF
288811,INDL,HIST_STD,C,I,ZAR,2012,6,20120630,BDFG519,EXTRACT GROUP LTD,A,ZAF
288811,INDL,HIST_STD,C,I,ZAR,2013,6,20130630,BDFG519,EXTRACT GROUP LTD,A,ZAF
288811,INDL,HIST_STD,C,I,ZAR,2014,6,20140630,BDFG519,EXTRACT GROUP LTD,A,ZAF
288811,INDL,HIST_STD,C,I,ZAR,2015,6,20150630,BDFG519,EXTRACT GROUP LTD,A,ZAF
288811,INDL,HIST_STD,C,I,ZAR,2016,6,20160630,BDFG519,EXTRACT GROUP LTD,A,ZAF
288811,INDL,HIST_STD,C,I,ZAR,2017,6,20170630,BDFG519,EXTRACT GROUP LTD,A,ZAF
288811,INDL,HIST_STD,C,I,ZAR,2017,8,20170831,BDFG519,EXTRACT GROUP LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,1998,6,19980630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,1999,6,19990630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2000,6,20000630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2001,6,20010630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2002,6,20020630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2003,6,20030630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2004,6,20040630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2005,6,20050630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2006,6,20060630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2007,6,20070630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2008,6,20080630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2009,6,20090630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2010,6,20100630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2011,6,20110630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2012,6,20120630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2013,6,20130630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2014,6,20140630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2015,6,20150630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2016,6,20160630,B39GDH7,CLIENTELE LTD,A,ZAF
288883,FS,HIST_STD,C,I,ZAR,2017,6,20170630,B39GDH7,CLIENTELE LTD,A,ZAF
288986,INDL,HIST_STD,C,I,ZAR,2007,6,20070630,B39TL27,GRAND PARADE INVT LTD,A,ZAF
288986,INDL,HIST_STD,C,I,ZAR,2008,6,20080630,B39TL27,GRAND PARADE INVT LTD,A,ZAF
288986,INDL,HIST_STD,C,I,ZAR,2009,6,20090630,B39TL27,GRAND PARADE INVT LTD,A,ZAF
288986,INDL,HIST_STD,C,I,ZAR,2010,6,20100630,B39TL27,GRAND PARADE INVT LTD,A,ZAF
288986,INDL,HIST_STD,C,I,ZAR,2011,6,20110630,B39TL27,GRAND PARADE INVT LTD,A,ZAF
288986,INDL,HIST_STD,C,I,ZAR,2012,6,20120630,B39TL27,GRAND PARADE INVT LTD,A,ZAF
288986,INDL,HIST_STD,C,I,ZAR,2013,6,20130630,B39TL27,GRAND PARADE INVT LTD,A,ZAF
288986,INDL,HIST_STD,C,I,ZAR,2014,6,20140630,B39TL27,GRAND PARADE INVT LTD,A,ZAF
288986,INDL,HIST_STD,C,I,ZAR,2015,6,20150630,B39TL27,GRAND PARADE INVT LTD,A,ZAF
288986,INDL,HIST_STD,C,I,ZAR,2016,6,20160630,B39TL27,GRAND PARADE INVT LTD,A,ZAF
288986,INDL,HIST_STD,C,I,ZAR,2017,6,20170630,B39TL27,GRAND PARADE INVT LTD,A,ZAF
289223,INDL,HIST_STD,C,I,ZAR,2007,6,20070630,BW0D767,ALARIS HOLDINGS LTD,A,ZAF
289223,INDL,HIST_STD,C,I,ZAR,2008,6,20080630,BW0D767,ALARIS HOLDINGS LTD,A,ZAF
289223,INDL,HIST_STD,C,I,ZAR,2009,6,20090630,BW0D767,ALARIS HOLDINGS LTD,A,ZAF
289223,INDL,HIST_STD,C,I,ZAR,2010,6,20100630,BW0D767,ALARIS HOLDINGS LTD,A,ZAF
289223,INDL,HIST_STD,C,I,ZAR,2011,6,20110630,BW0D767,ALARIS HOLDINGS LTD,A,ZAF
289223,INDL,HIST_STD,C,I,ZAR,2012,6,20120630,BW0D767,ALARIS HOLDINGS LTD,A,ZAF
289223,INDL,HIST_STD,C,I,ZAR,2013,6,20130630,BW0D767,ALARIS HOLDINGS LTD,A,ZAF
289223,INDL,HIST_STD,C,I,ZAR,2014,6,20140630,BW0D767,ALARIS HOLDINGS LTD,A,ZAF
289223,INDL,HIST_STD,C,I,ZAR,2015,6,20150630,BW0D767,ALARIS HOLDINGS LTD,A,ZAF
289223,INDL,HIST_STD,C,I,ZAR,2016,6,20160630,BW0D767,ALARIS HOLDINGS LTD,A,ZAF
289223,INDL,HIST_STD,C,I,ZAR,2017,6,20170630,BW0D767,ALARIS HOLDINGS LTD,A,ZAF
291962,FS,HIST_STD,C,I,ZAR,2006,2,20070228,B3X6WW1,EFFICIENT GROUP LTD,A,ZAF
291962,FS,HIST_STD,C,I,ZAR,2008,8,20080831,B3X6WW1,EFFICIENT GROUP LTD,A,ZAF
291962,FS,HIST_STD,C,I,ZAR,2009,8,20090831,B3X6WW1,EFFICIENT GROUP LTD,A,ZAF
291962,FS,HIST_STD,C,I,ZAR,2010,8,20100831,B3X6WW1,EFFICIENT GROUP LTD,A,ZAF
291962,FS,HIST_STD,C,I,ZAR,2011,8,20110831,B3X6WW1,EFFICIENT GROUP LTD,A,ZAF
291962,FS,HIST_STD,C,I,ZAR,2012,8,20120831,B3X6WW1,EFFICIENT GROUP LTD,A,ZAF
291962,FS,HIST_STD,C,I,ZAR,2013,8,20130831,B3X6WW1,EFFICIENT GROUP LTD,A,ZAF
291962,FS,HIST_STD,C,I,ZAR,2014,8,20140831,B3X6WW1,EFFICIENT GROUP LTD,A,ZAF
291962,FS,HIST_STD,C,I,ZAR,2015,8,20150831,B3X6WW1,EFFICIENT GROUP LTD,A,ZAF
291962,FS,HIST_STD,C,I,ZAR,2016,8,20160831,B3X6WW1,EFFICIENT GROUP LTD,A,ZAF
291962,FS,HIST_STD,C,I,ZAR,2017,8,20170831,B3X6WW1,EFFICIENT GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2000,3,20010331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2001,3,20020331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2002,3,20030331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2003,3,20040331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2004,3,20050331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2005,3,20060331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2006,3,20070331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2007,3,20080331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2008,3,20090331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2009,3,20100331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2010,3,20110331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2011,3,20120331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2012,3,20130331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2013,3,20140331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2014,3,20150331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2015,3,20160331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292072,INDL,HIST_STD,C,I,ZAR,2016,3,20170331,B65B4D0,VODACOM GROUP LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2005,2,20060228,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2006,2,20070228,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2007,2,20080229,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2008,2,20090228,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2009,2,20100228,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2010,6,20100630,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2011,6,20110630,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2012,6,20120630,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2012,3,20130331,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2013,3,20140331,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2014,3,20150331,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2015,3,20160331,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292639,INDL,HIST_STD,C,I,ZAR,2016,3,20170331,B45X465,SEPHAKU HOLDINGS LTD,A,ZAF
292688,FS,HIST_STD,C,I,ZAR,2007,2,20080229,B3ZYXR5,PALADIN CAPITAL LTD,I,ZAF
292688,FS,HIST_STD,C,I,ZAR,2008,2,20090228,B3ZYXR5,PALADIN CAPITAL LTD,I,ZAF
292688,FS,HIST_STD,C,I,ZAR,2009,2,20100228,B3ZYXR5,PALADIN CAPITAL LTD,I,ZAF
292688,FS,HIST_STD,C,I,ZAR,2010,2,20110228,B3ZYXR5,PALADIN CAPITAL LTD,I,ZAF
293771,FS,HIST_STD,C,I,ZAR,2010,6,20100630,BD9FS46,FORTRESS REIT LTD,A,ZAF
293771,FS,HIST_STD,C,I,ZAR,2011,6,20110630,BD9FS46,FORTRESS REIT LTD,A,ZAF
293771,FS,HIST_STD,C,I,ZAR,2012,6,20120630,BD9FS46,FORTRESS REIT LTD,A,ZAF
293771,FS,HIST_STD,C,I,ZAR,2013,6,20130630,BD9FS46,FORTRESS REIT LTD,A,ZAF
293771,FS,HIST_STD,C,I,ZAR,2014,6,20140630,BD9FS46,FORTRESS REIT LTD,A,ZAF
293771,FS,HIST_STD,C,I,ZAR,2015,6,20150630,BD9FS46,FORTRESS REIT LTD,A,ZAF
293771,FS,HIST_STD,C,I,ZAR,2016,6,20160630,BD9FS46,FORTRESS REIT LTD,A,ZAF
293771,FS,HIST_STD,C,I,ZAR,2017,6,20170630,BD9FS46,FORTRESS REIT LTD,A,ZAF
294284,INDL,HIST_STD,C,I,ZAR,2008,6,20080630,B3RDD25,OPTIMUM COAL HLDGS LTD,I,ZAF
294284,INDL,HIST_STD,C,I,ZAR,2009,6,20090630,B3RDD25,OPTIMUM COAL HLDGS LTD,I,ZAF
294284,INDL,HIST_STD,C,I,ZAR,2010,6,20100630,B3RDD25,OPTIMUM COAL HLDGS LTD,I,ZAF
294284,INDL,HIST_STD,C,I,ZAR,2011,6,20110630,B3RDD25,OPTIMUM COAL HLDGS LTD,I,ZAF
294814,FS,HIST_STD,C,I,ZAR,2009,3,20100331,B4P5MV2,RECM & CALIBRE LTD,A,ZAF
294814,FS,HIST_STD,C,I,ZAR,2010,3,20110331,B4P5MV2,RECM & CALIBRE LTD,A,ZAF
294814,FS,HIST_STD,C,I,ZAR,2011,3,20120331,B4P5MV2,RECM & CALIBRE LTD,A,ZAF
294814,FS,HIST_STD,C,I,ZAR,2012,3,20130331,B4P5MV2,RECM & CALIBRE LTD,A,ZAF
294814,FS,HIST_STD,C,I,ZAR,2013,3,20140331,B4P5MV2,RECM & CALIBRE LTD,A,ZAF
294814,FS,HIST_STD,C,I,ZAR,2014,3,20150331,B4P5MV2,RECM & CALIBRE LTD,A,ZAF
294814,FS,HIST_STD,C,I,ZAR,2015,3,20160331,B4P5MV2,RECM & CALIBRE LTD,A,ZAF
294814,FS,HIST_STD,C,I,ZAR,2016,3,20170331,B4P5MV2,RECM & CALIBRE LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2002,3,20030331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2003,3,20040331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2004,3,20050331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2005,3,20060331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2006,3,20070331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2007,3,20080331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2008,3,20090331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2009,3,20100331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2010,3,20110331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2011,3,20120331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2012,3,20130331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2013,3,20140331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2014,3,20150331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2015,3,20160331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294998,INDL,HIST_STD,C,I,ZAR,2016,3,20170331,B0D9M29,WESCOAL HOLDINGS LTD,A,ZAF
294999,INDL,HIST_STD,C,I,ZAR,2003,2,20040229,B17MP22,TASTE HOLDINGS LTD,A,ZAF
